time_s,Tstar,Yint_star,Yfs_star
4.63,5.680724318930771,0.0,0.574432045774858
4.635,5.686859010419897,0.0,0.5745195678498429
4.64,5.692993701909023,0.0,0.5746120492062365
4.645,5.699128393398149,0.0,0.5747088899116396
4.65,5.705263084887276,0.0,0.5748093653572639
4.655,5.711397776376402,0.0,0.5749126352424487
4.66,5.717532467865528,0.0,0.5750177291719624
4.665,5.723667159354654,0.0,0.5751235780624933
4.67,5.72980185084378,0.0,0.5752289967671099
4.675,5.735936542332906,0.0,0.5753327186710571
4.68,5.742071233822032,0.0,0.5754334045743233
4.685,5.748205925311158,0.0,0.5755296699708887
4.69,5.754340616800285,0.0,0.5756201242939033
4.695,5.760475308289411,0.0,0.5757033673916625
4.7,5.766609999778537,0.0,0.5757780721271173
4.705,5.772744691267663,0.0,0.575842990963534
4.71,5.778879382756789,0.0,0.5758969963185985
4.715,5.785014074245915,0.0,0.5759391366034627
4.72,5.7911487657350404,0.0,0.5759686327157247
4.725,5.797283457224167,0.0,0.5759849523765025
4.73,5.803418148713294,0.0,0.5759877640100001
4.735,5.80955284020242,0.0,0.5759767755832499
4.74,5.8156875316915455,0.0,0.5759521052611596
4.745,5.821822223180671,0.0,0.5759142392074605
4.75,5.827956914669798,0.0,0.5758639112470291
4.755,5.834091606158924,0.0,0.5758020701224595
4.76,5.84022629764805,0.0,0.5757298606830266
4.765,5.8463609891371755,0.0,0.5756485399561381
4.77,5.852495680626301,0.0,0.5755594928859528
4.775,5.858630372115429,0.0,0.5754641340825644
4.78,5.864765063604555,0.0,0.5753639087647108
4.785,5.870899755093681,0.0,0.5752602149437872
4.79,5.877034446582806,0.0,0.5751544058644844
4.795,5.883169138071932,0.0,0.5750477504791871
4.8,5.889303829561059,0.0,0.5749413956778228
4.805,5.895438521050185,0.0,0.5748363872403676
4.81,5.9015732125393106,0.0,0.5747336229979384
4.815,5.907707904028437,0.0,0.574633886623379
4.82,5.913842595517563,0.0,0.5745378111563003
4.825,5.91997728700669,0.0,0.574445921346031
4.83,5.926111978495816,0.0,0.5743586165497618
4.835,5.932246669984941,0.0,0.574276183580131
4.84,5.938381361474067,0.0,0.5741988170127902
4.845,5.944516052963193,0.0,0.5741266149884803
4.85,5.950650744452319,0.0,0.5740596109207916
4.855,5.9567854359414465,0.0,0.5739977583599805
